秋官司宼第五鄭氏註惟王建國辨方正位體國經野設官分職以爲民極乃立秋官司宼使帥其屬而掌邦禁以佐王刑邦國	禁所以防姦者也刑正人之法孝經說曰刑者侀也過岀罪施
凡諸侯之邦交歲相問也殷相聘也世相朝也	小聘曰問殷中也久無事又於殷朝者及而相聘也父死子立曰世凡君即位大國朝焉小國聘焉此皆所以習禮考義正刑一德以尊天子也必擇有道之國而就脩之鄭司農說殷聘以春秋傳曰孟僖子如齊殷聘是也
小行人掌邦國賔客之禮籍以待四方之使者	禮籍名位尊卑之書使者諸侯之臣使來者也○使色吏反後同
令諸侯春入貢秋獻功王親受之各以其國之籍禮之	貢六服所貢也功考績之功也秋獻之若今計支書斷於九月其舊法
凡諸侯入王則逆勞于畿	鄭司農云入王朝於王也故春秋傳曰宋公不王又曰諸侯有王王有巡守
及郊勞眡館將幣爲承而擯	眡館致館也承猶丞也王使勞賔於郊致館於賔至將幣使宗伯爲上擯皆爲之丞而擯之
凡四方之使者大客則擯小客則受其幣而聽其辭	擯者擯而見之王使得親言也受其幣者受之以入告其所爲來之事
使適四方協九儀賔客之禮朝覲宗遇會同君之禮也存覜省聘問臣之禮也	適之也協合也
達天下之六節山國用虎節土國用人節澤國用龍節皆以金爲之道路用旌節門關用符節都鄙用管節皆以竹爲之	此謂邦國之節也達之者使之四方亦皆齎法式以齊等之也諸侯使臣行覜聘則以金節授之以爲行道之信也虎人龍者自其國象也道路謂郷遂大夫也都鄙者公之子弟及卿大夫之采地之吏也凡邦國之民逺出至他邦他邦之民若來入由國門者門人爲之節由關者關人爲之節其以徵令及家徙郷遂大夫及采地吏爲之節皆使人執節將之以達之亦有期以反節管節如今之竹使符也其有商者通之以符節如門關門關者與市聮事節可同也亦所以異於畿內也凡節有天子法式存於國
成六瑞王用瑱圭公用桓圭侯用信圭伯用躬圭子用穀璧男用蒲璧	成平也瑞信也皆朝見所執以爲信〇瑱劉吐電反案王執鎭圭宜音鎭
合六幣圭以馬璋以皮璧以帛琮以錦琥以繡璜以黼此六物者以和諸侯之好故	合同也六幣所以享也五等諸侯享天子用璧享后用琮其大各如其瑞皆有庭實以馬若皮皮虎豹皮也用圭璋者二王之後也二王後尊故享用圭璋而特之禮器曰圭璋特義亦通於此其於諸侯亦用璧琮耳子男於諸侯則享用琥璜下其瑞也凡二王後諸侯相享之玉大小各降其瑞一等及使卿大夫覜聘亦如之○琮才宗反琥音虎璜音黃好呼報反
若國札喪則令賻補之若國凶荒則令賙委之若國師役則令槁禬之若國有福事則令慶賀之若國有禍烖則令哀弔之凡此五物者治其事故	故書賻作傅槁爲槀鄭司農云賻補之謂賻喪家補助其不足也若今時一室二尸則官與之棺也槀當爲槁謂槁師也玄謂師役者國有兵宼以匱病者也使鄰國合會財貨以與之春秋定五年夏歸粟於蔡是也宗伯職曰以禬禮哀圍敗禍烖水火〇槁苦報反槀古老反
及其萬民之利害爲一書其禮俗政事敎治刑禁之逆順爲一書其悖逆暴亂作慝猶犯令者爲一書其札喪凶荒厄貧爲一書其康樂和親安平爲一書凡此五物者每國辨異之以反命于王以周知天下之故	慝惡也猶圖也
司儀掌九儀之賔客擯相之禮以詔儀容辭令揖讓之節	出接賔曰擯入贊禮曰相以詔者以禮告玉
將合諸侯則令爲壇三成宮旁一門	合諸侯謂有事而會也爲壇于國外以命事宮謂壝土以爲牆處所謂爲壇壝宮也天子春帥諸侯拜日於東郊則爲壇於國東夏禮日於南郊則爲壇於國南秋禮山川丘陵於西郊則爲壇於國西冬禮月四瀆於北郊則爲壇於國北旣拜禮而還加方明於壇上而祀焉所以敎尊尊也覲禮曰諸侯覲於天子爲宮方三百歩四門壇十有二尋深四尺是也王巡守殷國而同則其爲宮亦如此與鄭司農云三成三重也爾雅曰丘一成爲敦丘再成爲陶丘三成爲昆侖丘謂三重○壝唯癸反與音餘敦音頓又都門反
詔王儀南郷見諸侯土揖庶姓時揖異姓天揖同姓	謂王旣祀方明諸侯上介皆奉其君之旂置于宮乃詔王升壇諸侯皆就其旂而立諸公中階之前北面東上諸侯東階之東西面北上諸伯西階之西東面北上諸子門東北面東上諸男門西北面東上王揖之者定其位也庶姓無親者也土揖推手小下之也異姓昏姻也時揖平推手也衛將軍文子曰獨居思仁公言言義其聞詩也一日三復白圭之玷是南宮縚之行也夫子信其仁以爲異姓謂妻之也天揖推手小舉之○復音服或芳服反玷丁簟反縚吐刀反行下孟反
及其擯之各以其禮公於上等侯伯於中等子男於下等	謂執玉而前見於王也擯之各以其禮者謂擯公者五人侯伯四人子男三人也上等中等下等者謂所奠玉處也壇三成深四尺則一等一尺也壇十有二尋方九十六尺則堂上二丈四尺毎等丈二尺與諸侯各於其等奠玉降拜升成拜明臣禮也旣乃升堂授王玉
其將幣亦如之其禮亦如之	將幣享也禮謂以鬱鬯祼之也皆於其等之上
王燕則諸侯毛	謂以須髮坐也朝事尊尊上爵燕則親親上齒鄭司農云謂老者在上也老者二毛故曰毛
凡諸公相爲賔	謂相朝也
主國五積三問皆三辭拜受皆旅擯再勞三辭三揖登拜受拜送	賔所停止則積閒闊則問行道則勞其禮皆使卿大夫致之從來至去數如此也三辭辭其以禮來於外也積問不言登受之於庭也鄭司農云旅讀爲旅於大山之旅謂九人傳辭相授於上下竟問賔從末上行介還受上傳之玄謂旅讀爲鴻臚之臚臚陳之也賔之介九人使者七人皆陳擯位不傳辭也賔之上介岀請使者則前對位皆當其末擯焉三揖謂庭中時也拜送送使者○旅如字又音臚力於反
主君郊勞交擯三辭車逆拜辱三揖三辭拜受車送三還再拜	主君郊勞備三勞而親之也鄭司農云交擯三辭謂賔主之擯者俱三辭也車逆主人以車迎賔於館也拜辱賔拜謝辱也玄謂交擯者各陳九介使傳辭也車逆拜辱者賔以主君親來乘車岀舍門而迎之若欲逺就之然見之則下拜迎謝其自屈辱來也至去又出車若欲逺送然主君三還辭之乃再拜送之也車送迎之節各以其等則諸公九十歩立當車軹也三辭重者先辭辭其以禮來於外後辭辭升堂
致館亦如之	館舍也使大夫授之君又以禮親致焉
致飱如致積之禮	俱使大夫禮同也飱食也小禮曰飱大禮曰饔餼○飱素尊反
及將幣交擯三辭車逆拜辱賔車進荅拜三揖三讓每門止一相及廟唯上相入賔三揖三讓登再拜授幣賔拜送幣每事如初賔亦如之及出車送三請三進再拜賔三還三辭吿辟	鄭司農云交擯擯者交也賔車進荅拜賔上車進主人乃荅其拜也及出車送三請主人三請留賔也三進進隨賔也賔三還三辭告辟賔三還辭謝言巳辟去也玄謂旣三辭主君則乘車出大門而迎賔見之而下拜其辱賔車乃前下荅拜也三揖者相去九十歩楫之使前也至而三讓讓入門也相謂主君擯者及賔之介也謂之相者於外傳辭耳入門當以禮詔侑也介紹而傳命者君子於其所尊不敢質敬之至也毎門止一相彌相親也君入門介拂闑大夫中棖與闑之閒士介拂棖此爲介鴈行相隨也止之者絕行在後耳賔三揖三讓讓升也登再拜授幣授當爲受主人拜至且受玉也毎事如初謂享及有言也賔當爲儐謂以鬱鬯禮賔也上於下曰禮敵者曰儐禮器曰諸侯相朝灌用鬱鬯無籩豆之薦謂此朝禮畢儐賔也三請三進請賔就車也主君每一請車一進欲逺送之也三還三辭主君一請者賔亦一還一辭○賔拜音擯下賔使者同辟音避又薄歷反棖直庚反
致饔餼還圭饗食致贈郊送皆如將幣之儀	此六禮者惟饗食速賔耳其餘主君親往親往者賔爲主人主人爲賔君如有故不親饗食則使大夫以酬幣侑幣致之鄭司農云還圭歸其玉也故公子重耳受飱反璧玄謂聘以圭璋禮也享以璧琮財也巳聘而還圭璋輕財而重禮贈送以財旣贈又送至干郊○還音環又音旋食音嗣凡饗食皆同
賔之拜禮拜饔餼拜饗食	鄭司農云賔之拜禮者因言賔所當拜者之禮也所當拜者拜饔餼拜饗食玄謂賔將去就朝拜謝此三禮三禮禮之重者也賔旣拜主君乃至館贈之去又送之于郊
賔繼主君皆如主國之禮	鄭司農云賔繼主君復主人之禮費也故曰皆如主國之禮玄謂繼主君者儐主君也儐之者主君郊勞致館饔餼還圭贈郊送之時也如其禮者謂玉帛皮馬也有饌陳之積者不如也若饗食主君及燕亦速焉○費芳味反
諸侯諸伯諸子諸男之相爲賔也各以其禮相待也如諸公之儀	賔主相待之儀與諸公同也饔餼饗食之禮則有降殺
諸公之臣相爲國客	謂相聘也
則三積皆三辭拜受	受者受之於庭也侯伯之臣不致積
及大夫郊勞旅擯三辭拜辱三讓登聽命下拜登受賔使者如初之儀及退拜送	登聽命賔登堂也賔當爲儐勞用束帛儐用束錦侯伯之臣受勞於庭
致館如初之儀	如郊勞也不儐耳侯伯之臣致館于庭不言致飱者君於聘大夫不致飱也聘禮曰飱不致賔不拜
及將幣旅擯三辭拜逆客辟三揖毎門止一相及廟唯君相入三讓客登拜客三辟授幣下出每事如初之儀	客辟逡巡不荅拜也唯君相入客臣也相不入矣拜主君拜客至也客三辟三退負序也毎事享及有言也○逡七旬反
及禮私面私獻皆再拜稽首君荅拜	禮以醴禮客私面私覿也旣覿則或有私獻者鄭司農云說私面以春秋傳曰楚公子弃疾見鄭伯以其良馬私面
岀及中門之外問君客再拜對君拜客辟而對君問大夫客對君勞客客再拜稽首君荅拜客趨辟	中門之外即大門之內也問君曰君不恙乎對曰使臣之來寡君命臣于庭問大夫曰二三子不恙乎對曰寡君命使臣于庭二三子皆在勞客曰道路悠逺客甚勞勞介則曰二三子甚勞問君客再拜對者爲敬愼也○甚勞如字
致饔餼如勞之禮饗食還圭如將幣之儀	饗食亦謂君不親而使大夫以幣致之
君館客客辟介受命遂送客從拜辱于朝	君館客者客將去就省之盡殷勤也遂送君拜以送客○從才用反
明日客拜禮賜遂行如入之積	禮賜謂乘禽君之加惠也如入之積則三積從來至去○乘繩證反下乘皮同
凡侯伯子男之臣以其國之爵相爲客而相禮其儀亦如之	爵卿也大夫也士也
凡四方之賔客禮儀辭命餼牢賜獻以二等從其爵而上下之	上下猶豐殺也
凡賔客送逆同禮	謂郊勞郊送之屬
凡諸侯之交各稱其邦而爲之幣以其幣爲之禮	幣享幣也於大國則豐於小國則殺主國禮之如其豐殺謂賄用束紡禮用玉帛乘皮及贈之屬○稱尺證反紡芳往反
凡行人之儀不朝不夕不正其主面亦不背客	謂擯相傳辭時也不正東郷不正西郷常視賔主之前却得兩郷之而巳○朝如字又直遥反背音佩郷許亮反
行夫掌邦國傳遽之小事媺惡而無禮者凡其使也必以旌節雖道有難而不時必達	傳遽若今時乘傳騎驛而使者也美福慶也惡喪荒也此事之小者無禮行夫主使之道有難謂遭疾病他故不以時至也必達王命不可廢也其大者有禮大小行人使之有故則介傳命不嫌不達○傳張戀反遽其庶反使色吏反難乃旦反
居於其國則掌行人之勞辱事焉使則介之	使謂大小行人也故書曰夷使鄭司農云夷使使於四夷則行夫主爲之介玄謂夷發聲○焉音夷
環人掌送逆邦國之通賔客以路節達諸四方	通賔客以常事往來者也路節旌節也四方圻上
舍則授館令聚柝有任器則令環之	令令野廬氏也鄭司農云四方人有任器者則環人主令殉環守之○殉音循
凡門關無幾送逆及疆	鄭司農云門關不得苛留環人也玄謂環人送逆之則賔客岀入不見幾○苛音何又呼何反
象胥掌蠻夷閩貉戎狄之國使掌傳王之言而諭說焉以和親之	謂蕃國之臣來覜聘者○閩亡巾反又音文貉亡百反使所吏反
若以時入賔則協其禮與其辭言傳之	以時入賔謂其君以世一見來朝爲賔者○見賢遍反
凡其岀入送逆之禮節幣帛辭令而賔相之	從來至去皆爲擯而詔侑其禮儀○賔音擯下同相息亮反
凡國之大喪詔相國客之禮儀而正其位	客謂諸侯使臣來弔者
凡軍旅會同受國客幣而賔禮之	謂諸侯以王有軍旅之事使臣奉幣來問
凡作事王之大事諸侯次事卿次事大夫次事上士下事庶子	作使也鄭司農云王之大事諸侯使諸侯執大事也次事卿使卿執其次事也次事使大夫次事使上士下事使庶子
掌客掌四方賔客之牢禮餼獻飲食之等數與其政治	政治邦新殺禮之屬
王合諸侯而饗禮則具十有二牢庶具百物備諸侯長十有再獻	饗諸侯而用王禮之數者以公侯伯子男盡在是兼饗之莫敵用也諸侯長九命作伯者也獻公侯以下如其命數○敵丁歷反
王巡守殷國則國君膳以牲犢令百官百牲皆具從者三公眡上公之禮卿眡侯伯之禮大夫眡子男之禮士眡諸侯之卿禮庶子壹眡其大夫之禮	國君者王所過之國君也犢繭栗之犢也以膳天子貴誠也牲孕天子不食也祭帝不用也凡賔客則皆角尺令者掌客令主國也百牲皆具言無有不具備
凡諸侯之禮上公五積皆眡飱牽三問皆脩羣介行人宰史皆有牢飱五牢食四十簠十豆四十鉶四十有二壷四十鼎簋十有二牲三十有六皆陳饔餼九牢其死牢如飱之陳牽四牢米百有二十筥醯醢百有二十罋車皆陳車米眡生牢牢十車車秉有五籔車禾眡死牢牢十車車三秅芻薪倍禾皆陳乘禽日九十雙殷膳大牢以及歸三饗三食三燕若弗酌則以幣致之凡介行人宰史皆有飱饔餼以其爵等爲之牢禮之陳數唯上介有禽獻夫人致禮八壷八豆八籩膳大牢致饗大牢食大牢卿皆見以羔膳大牢侯伯四積皆眡飱牽再問皆脩飱四牢食三十有二簠八豆三十有二鉶二十有八壷三十有二鼎簋十有二腥二十有七皆陳饔餼七牢其死牢如飱之陳牽三牢米百筥醯醢百罋皆陳米三十車禾四十車芻薪倍禾皆陳乘禽日七十雙殷膳大牢三饗再食再燕凡介行人宰史皆有飱饔餼以其爵等爲之禮唯上介有禽獻夫人致禮八壷八豆八籩膳大牢致饗大牢卿皆見以羔膳特牛子男三積皆眡飱牽壹問以脩飱三牢食二十有四簠六豆二十有四鉶十有八壷二十有四鼎簋十有二牲十有八皆陳饔餼五牢其死牢如飱之陳牽二牢米八十筥醯醢八十罋皆陳米二十車禾三十車芻薪倍禾皆陳乘禽日五十雙壹饗壹食壹燕凡介行人宰史皆有飱饔餼以其爵等爲之禮唯上介有禽獻夫人致禮六壷六豆六籩膳眡致饗親見卿皆膳特牛	積皆視飱牽謂所共如飱而牽牲以往不殺也不殺則無鉶鼎簠簋之實其米實于筐豆實實于罋其設筐陳干楹內罋陳于楹外牢陳于門西車米禾芻薪陳于門外壷之有無未聞三問皆脩脩脯也上公三問皆脩下句云羣介行人宰史皆有牢君用脩而臣有牢非禮也蓋著脫字失處且誤耳飱客始至致小禮也公侯伯子男飱皆餁一牢其餘牢則腥食者其庶羞美可食者也其設蓋陳于楹外東西不過四列簠稻梁器也公十簠堂上六西夾東夾各二也侯伯八簠堂上四西夾東夾各二子男六簠堂上二西夾東夾各二豆菹醢器也公四十豆堂上十六西夾東夾各十二侯伯三十二豆堂上十二西夾東夾各十子男二十四豆堂上十二西夾東夾各六禮器曰天子之豆二十有六諸公十有六諸侯十有二上大夫八下大夫六以聘禮差之則堂上之數與此同鉶羹器也公鉶四十二侯伯二十八子男十八非衰差也二十八書或爲二十四亦非也其於衰公又當三十於言又爲無施禮之大數鉶少於豆推其衰公鉶四十二宜爲三十八蓋近之矣則公鉶堂上十八西夾東夾各十侯伯堂上十二西夾東夾各八子男堂上十西夾東夾各四壷酒器也其設於堂夾如豆之數鼎牲器也簋黍稷器也鼎十有二者餁一牢正鼎九與陪鼎三皆設于西階前簋十二者堂上八西夾東夾各二合言鼎簋者牲與黍稷俱食之主也牲當爲腥聲之誤也腥謂腥鼎也於侯伯云腥二十有七其故腥字也諸侯禮盛腥鼎有鮮魚鮮腊毎牢皆九爲列設于阼階前公腥鼎三十六腥四牢也侯伯腥鼎二十七腥三牢也子男腥鼎十八腥二牢也皆陳陳列也飱門內之實備于是矣亦有車米禾芻薪公飱五牢米二十車禾三十車侯伯四牢米禾皆二十車子男三牢米十車禾二十車芻薪皆倍其禾饔餼旣相見致大禮也大者旣兼飱積有生有腥有孰餘又多也死牢如飱之陳亦餁一牢在西餘腥在東也牽生牢也陳于門西如積也米横陳于中庭十爲列毎筥半斛公侯伯子男黍梁稻皆二行公稷六行侯伯稷四行子男二行醯醢夾碑從陳亦十爲列醯在碑東醢在碑西皆陳於門內者於公門內之陳也言車者衍字耳車米載米之車也聘禮曰十斗曰斛十六斗曰籔十籔曰秉每車秉有五籔則二十四斛也禾稾實并刈者也聘禮曰四秉曰筥十筥曰稯十稯曰秅每車三秅則三十稯也稯猶束也米禾之秉筥字同數異禾之秉手把耳筥讀爲棟梠之梠謂一穧也皆陳横陳門外者也米在門東禾在門西芻薪雖取數于禾薪從米芻從禾也乘禽乘行羣處之禽謂雉鴈之屬於禮以雙爲數殷中也中又致膳示念賔也若弗酌謂君有故不親饗食燕也不饗則以酬幣致之不食則以侑幣致之凡介行人宰史衆臣從賔者也行人主禮宰主貝史主書皆有飱饔餼尊其君以及臣也以其爵等爲之牢禮之數陳爵卿也則飱二牢饔餼五牢大夫也則飱大牢饔餼三牢士也則飱少牢饔餼大牢也此降小禮豐大禮也以命數則參差難等略於臣用爵而已夫人致禮助君養賔也籩豆陳于戸東壷陳于東序凡夫人之禮皆使下大夫致之於子男云膳視致饗言夫人致善於小國君以致饗之禮則是不復饗也饗有壷洒卿皆見者見于賔也旣見之又膳之亦所以助君養賔也卿見又膳此聘禮卿大夫勞賔餼賔之類與於子男云親見卿皆膳特牛見讀如卿皆見之見言卿於小國之君有不故造館見者故造館見者乃致膳鄭司農說牽云牲可牽行者也故春秋傳曰餼牽竭矣秅讀爲秅秭麻荅之秅〇鉶音刑牲三十牲音星下牲十有八受牲禮同罋烏弄反籔素口反又色縷反秅丁故反或丈加反食音嗣下同見賢遍反注下除相見見讀皆同餁而甚反夾碑上古洽反下如字在庭之中央也衰初危反差初佳反陪鼎音裴行戶剛反下皆同從子容反稾古老反并必政反又必盈反稯子工反梠音呂穧才計反參初林反差初宜反勞老報反秭音姊又祖禮反
凡諸侯之卿大夫士爲國客則如其介之禮以待之	言其特來聘問待之禮如其爲介時也然則聘禮凡所以禮賔是亦禮介
凡禮賔客國新殺禮凶荒殺禮札喪殺禮禍烖殺禮在野在外殺禮	皆爲國省用愛費也國新新建國也凶荒無年也禍烖新有兵宼水火也
凡賔客死致禮以喪用	死則主人爲之具而殯矣喪用者饋奠之物
賔客有喪唯芻稍之受	不受饗食饗食加也喪謂父母死也客則又有君焉芻給牛馬稍人稟也其正禮飱饗餼主人致之則受○稍所敎反舊踈詔反
遭主國之喪不受饗食受牲禮	牲亦當爲腥聲之誤也有喪不忍煎亨正禮飱饔餼當孰者腥致之也○煎子然反又子賤反
掌訝掌邦國之等籍以待賔客	等九儀之差數
若將有國賔客至則戒官脩委積與士逆賔于疆爲前驅而入	官謂牛人羊人舍人委人之屬士訝士也旣戒乃出迎賔
及宿則令聚柝	令令野廬氏
及委則致積	以王命致于賔
至于國賔入館次于舍門外待事于客	次如今官府門外更衣處待事于客通其所求索〇索色白反
及將幣爲前驅	道之以如朝
至于朝詔其位入復及退亦如之	鄭司農云詔其位告客以其位處也入復客入則掌訝岀復其故位也客退復入迎爲之前驅至于館也玄謂入復者入告王以客至也退亦如之如其爲前驅〇退復扶又反
凡賔客之治令訝訝治之	賔客之治謂欲正其貢賦理國事也以告訝訝爲如朝而理之○爲于僞反
凡從者出則使人道之	從者凡介以下也人其屬胥徒也使道賔客之從者營護之〇從才用反
及歸送亦如之	如之者送至於竟如其前驅聚柝待事之屬
凡賔客諸侯有卿訝卿有大夫訝大夫有士訝士皆有訝	此謂朝覲聘問之日王所使迎賔客于館之訝
凡訝者賔客至而往詔相其事而掌其治令	○相息亮反
掌交掌以節與幣巡邦國之諸侯及其萬民之所聚者道王之德意志慮使咸知王之好惡辟行之	節以爲行信幣以見諸侯也咸皆也辟讀如辟忌之辟使皆知王之所好者而行之知王所惡者辟而不爲○好呼報反惡烏路反辟音避
使和諸侯之好	有欲相與脩好者則爲和合之
達萬民之說	說所喜也達者達之于王若其國君〇說音恱
掌邦國之通事而結其交好	通事謂朝覲聘問也
以諭九稅之利九禮之親九牧之維九禁之難九戎之威	諭吿曉也九稅所稅民九職也九禮九儀之禮九牧九州之牧九禁九法之禁九戎九伐之戎〇難乃旦反
掌察	闕
掌貨賄	闕
朝大夫掌都家之國治	都家王子弟公卿及大夫之采地也主其國治者平理其來文書於朝者
日朝以聽國事故以告其君長	國事故天子之事當施於都家者也告其君長使知而行之也君謂其國君長其卿大夫也○長丁丈反
國有政令則令其朝大夫	使以告其都家之吏
凡都家之治於國者必因其朝大夫然後聽之唯大事弗因	謂以小事文書來者朝大夫先平理之乃以告有司也大事者非朝大夫所能平理
凡都家之治有不及者則誅其朝大夫	不及謂有稽殿之○殿都練反
在軍旅則誅其有司	有司都司馬家司馬
都則	闕
都士	闕
家士	闕
