夏官司馬第四鄭氏註惟王建國辨方正位體國經野設官分職以爲民極乃立夏官司馬使帥其屬而掌邦政以佐王平邦國	政正也所以正不正者也孝經說曰政者正也正德名以行道
凡馭路行以肆夏趨以采薺	凡馭路謂五路也肆夏采薺樂章也行謂大寢至路門趨謂路門至應門〇薺才私反
凡馭路儀以鸞和爲節	舒疾之法也鸞在衡和在軾皆以金爲鈴
戎僕掌馭戎車	戎車革路也師出王乘以自將
掌王倅車之政正其服	倅副也服謂衆乘戎車者之衣服○倅七內反又倉愛反
犯軷如王路之儀凡巡守及兵車之會亦如之	如在軍
掌凡戎車之儀	凡戎車衆之兵車也書序曰武王戎車三百兩
齊僕掌馭金路以賔	以待賔客○賔如字
朝覲宗遇饗食皆乘金路其灋儀各以其等爲車送逆之節	節謂王乘車迎賔客及送相去逺近之數上公九十歩侯伯七十步子男五十步司儀職曰車逆拜辱又曰及出車送
道僕掌馭象路以朝夕燕出入其灋儀如齊車	朝夕朝朝莫夕○朝夕直遥反注朝夕同朝朝上如字下直遥反莫夕音暮
掌貳車之政令	貳亦副
田僕掌馭田路以田以鄙	田路木路也田田獵也鄙循行縣鄙○行下孟反
掌佐車之政	佐亦副
設驅逆之車	驅驅禽使前趨獲逆衙還之使不出圍○驅如字又起遇反衙又作御同五嫁反
令獲者植旌	以吿獲也植樹也○植直吏反又時力反
及獻比禽	田弊獲者各獻其禽比種物相從次數之○比毗志反種章勇反數所主反
凡田王提馬而走諸侯晉大夫馳	提猶舉也晉猶抑也使人扣而舉之抑之皆止奔也馳放不扣○扣音口
馭夫掌馭貳車從車使車	貳車象路之副也從車戎路田路之副也使車驅逆之車
分公馬而駕治之	乘調六種之馬
校人掌王馬之政	政謂差擇養乘之數也月令曰班馬政
辨六馬之屬種馬一物戎馬一物齊馬一物道馬一物田馬一物駑馬一物	種謂上善似母者以次差之玉路駕種馬戎路駕戎馬金路駕齊馬象路駕道馬田路駕田馬駑馬給宮中之役
凡頒良馬而養乘之乘馬一師四圉三乘爲皁皁一趣馬三皁爲繫繫一馭夫六繫爲廏廏一僕夫六廏成校校有左右駑馬三良馬之數麗馬一圉八麗一師八師一趣馬八趣馬一馭夫	良善也善馬五路之馬鄭司農云四匹爲乘養馬爲圉故春秋傳曰馬有圉牛有牧玄謂二耦爲乘師趣馬馭夫僕夫帥之名也趣馬下士御夫中士則僕夫上士也自乘至廏其數二百一十六匹易乾爲馬此應乾之筴也至校變爲言成者明六馬各一廏而王馬小備也校有左右則良馬一種者四百三十二匹五種合二千一百六十匹駑馬三之則爲千二百九十六匹五良一駑凡三千四百五十六匹然後王馬大備詩云騋牝三千此謂王馬之大數與麗耦也駑馬自圉至馭夫凡馬千二十四匹與三良馬之數不相應八皆宜爲六字之誤也師十二匹趣馬七十二匹則馭夫四百三十二匹矣然後而三之旣三之無僕夫者不駕於五路卑之也〇八皆音六筴初革反與音餘
天子十有二閑馬六種邦國六閑馬四種家四閑馬二種	降殺之差每廏爲一閑諸侯有齊馬道馬田馬大夫有田馬各一閑其駑馬則皆分爲三焉〇殺所界反
凡馬特居四之一	欲其乘之性相似也物同氣則心一鄭司農云四之一者三牝一牡
春祭馬祖執駒	馬祖天駟也孝經說曰房爲龍馬鄭司農云執駒無令近母猶攻駒也二歲曰駒三歲曰駣玄謂執猶拘也春通淫之時駒弱血氣未定爲其乘匹傷之○駣音肇又音道
夏祭先牧頒馬攻特	先牧始養馬者其人未聞夏通淫之後攻其特爲其蹄齧不可乘用鄭司農云攻特謂騬之○蹄大計反又音啼後同騬音繒又音繩
秋祭馬社臧僕	馬社始乘馬者世本作曰相土作乘馬鄭司農云臧僕謂簡練馭者令皆善也玄謂僕馭五路之僕○臧子郎反相息亮反
冬祭馬步獻馬講馭夫	馬步神爲災害馬者獻馬見成馬於王也馭夫馭貳車從車使車者講猶簡習〇見賢遍反
凡大祭祀朝覲會同毛馬而頒之	毛馬齊其色也頒授當乘之○毛如字又莫報反
飾幣馬執扑而從之	鄭司農云校人主飾之也幣馬以馬遺人當幣處者也聘禮曰馬則北面奠幣于其前士喪禮下篇曰薦馬纓三就入門北面交轡圉人夾牽之馭者執策立干馬後〇扑普卜反遺唯季反
凡賔客受其幣馬	賔客之幣馬來朝聘而享王者
大喪飾遣車之馬及葬埋之	言埋之則是馬塗車之芻靈
田獵則帥驅逆之車	帥猶將也
凡將事于四海山川則飾黃駒	四海猶四方也王巡守過大山川則有殺駒以祈沈禮與玉人職有宗祝以黃金勺前馬之禮○沈直金反又直䕃反
凡國之使者共其幣馬	使者所用私覿○使所吏反
凡軍事物馬而頒之	物馬齊其力
等馭夫之禄	馭夫於趣馬僕夫爲中舉中見上下
宮中之稍食	師圉府史以下也鄭司農云稍食曰稟
趣馬掌贊正良馬而齊其飲食簡其六節	贊佐也佐正者謂校人臧僕講馭夫之時簡差也節猶量也差擇王馬以爲六等
掌駕說之頒	用馬之第次〇說始銳反
辨四時之居治以聽馭夫	居謂牧庌所處治謂執駒攻特之屬〇庌音雅後同
巫馬掌養疾馬而乘治之相醫而藥攻馬疾受財于校人	乘謂驅歩以發其疾知所疾處乃治之相助也○相息亮反
馬死則使其賈粥之入其布于校人	布泉也鄭司農云賈謂其屬官小吏賈二人粥賣也○賈音嫁又音古粥音育
牧師掌牧地皆有厲禁而頒之	頒馬授圉者所牧處
孟春焚牧	焚牧地以除陳生新草
中春通淫	中春隂陽交萬物生之時可以合馬之牝牡也月令季春乃合累牛騰馬遊牝于牧秦時書也秦地寒涼萬物後動○中音仲累力追反
掌其政令凡田事贊焚萊	焚萊者山澤之虞
廋人掌十有二閑之政敎以阜馬佚特敎駣攻駒及祭馬祖祭閑之先牧及執駒散馬耳圉馬	九者皆有政敎焉阜盛壯也詩云四牡孔阜杜子春云佚當爲逸鄭司農云馬三歲曰駣二歲曰駒散讀爲中散大夫之散謂聒馬耳母令菩驚也玄謂逸者用之不使甚勞安其血氣也敎駣始乘習之也攻駒騬其蹄齧者閑之先牧先牧制閑者散馬耳以竹括押其耳頭動揺則括中物後遂串習不復驚○佚音逸散素但反聒古活反押音甲中物丁仲反
正校人貟選	校人謂師圉也正貟選者選擇可備貟者平之
馬八尺以上爲龍七尺以上爲騋六尺以上爲馬	大小異名爾雅曰騋牝驪牡玄駒褭驂鄭司農云以月令曰駕蒼龍〇牝頻忍反驪力知反絶句牡玄絕句褭奴了反又音繞
圉師掌敎圉人養馬春除蓐釁廏始牧夏庌馬冬獻馬射則充椹質茨牆則翦闔	蓐馬兹也馬旣出而除之新釁焉神之也春秋傳曰凡馬日中而出日中而入故字庌爲訝鄭司農云當爲庌玄謂庌廡也廡所以庇馬涼也充猶居也茨蓋也闔苫也椹質翦闔圉人所習也杜子春讀椹爲齊人言鈇椹之椹椹質所射者習射處○蓐音辱茨在私反闔戸臘反訝五嫁反苫傷占反鈇芳扶反所射食亦反
圉人掌養馬芻牧之事以役圉師	役者圉師使令焉
凡賔客喪紀牽馬而入陳	賔客之馬王所以賜之者詩云雖無予之路車乘馬喪紀之馬啓後所薦馬
廞馬亦如之	廞馬遣車之馬人捧之亦牽而入陳○捧扶恭反
職方氏掌天下之圖以掌天下之地辨其邦國都鄙四夷八蠻七閩九貉五戎六狄之人民與其財用九穀六畜之數要周知其利害	天下之圖如今司空輿地圖也鄭司農云東方曰夷南方曰蠻西方曰戎北方曰貉狄玄謂閩蠻之别也國語曰閩芊蠻矣四八七九五六周之所服國數也財用泉穀貨賄也利金錫竹箭之屬害神姦鑄鼎所象百物也爾雅曰九夷八蠻六戎五狄謂之四海○閩亡巾反又音文又亡千反漢書音義服䖍音近蠻應劭音近文貉孟白反畜許又反下皆同芉亡氏反
乃辨九州之國使同貫利	貫事也
東南曰揚州其山鎭曰會稽其澤藪曰具區其川三江其浸五湖其利金錫竹箭其民二男五女其畜宜鳥獸其穀宜稻	鎭名山安地德者也會稽在山隂大澤曰藪具區五湖在呉南浸可以爲陂灌漑者錫鑞也箭篠也鳥獸孔雀鸞鵁鶄犀象之屬故書箭爲晉杜子春曰晉當爲箭書亦或爲箭〇會古外反藪素口反區起俱反浸子鴆反鑞音臘
正南曰荊州其山鎭曰衡山其澤藪曰雲瞢其川江漢其浸潁湛其利丹銀齒革其民一男二女其畜宜鳥獸其穀宜稻	衡山在湘南雲瞢在華容潁出陽城宜屬豫州在此非也湛未聞齒象齒也革犀兕革也杜子春云湛讀當爲人名湛之湛湛或爲淮〇瞢亡貢反一音亡雄反湛直減反又音沈又唐感反
河南曰豫州其山鎭曰華山其澤藪曰圃田其川熒雒其浸波溠其利林漆絲枲其民二男三女其畜宜六擾其穀宜五種	華山在華隂圃田在中牟滎兖水也出東垣入于河泆爲滎滎在滎陽波讀爲播禹貢曰滎播旣都春秋傳曰楚子除道梁溠營軍臨隨則溠宜屬荆州在此非也林竹木也六擾馬牛羊豕犬雞五種黍稷菽麥稻〇華如字又胡化反圃布古反熒戶扄反溠音詐又莊加反枲思似反擾而小反又音饒播音波都張魚反
正東曰靑州其山鎭曰沂山其澤藪曰望諸其川淮泗其浸沂沭其利蒲魚其民二男二女其畜宜雞狗其穀宜稻麥	沂山沂水所出也在蓋望諸明都也在睢陽沭出東莞二男二女數等似誤也蓋當與兖州同二男三女鄭司農云淮或爲睢沭或爲洙〇沂魚祈反沭音述一餘戌反明都禹貢作孟豬
河東曰兖州其山鎭曰岱山其澤藪曰大野其川河泲其浸盧維其利蒲魚其民二男三女其畜宜六擾其穀宜四種	岱山在博大野在鉅野盧維當爲雷雍字之誤也禹貢曰雷夏旣澤雍沮會同雷夏在城陽四種黍稷稻麥○野如字又音與泲子禮反盧維上音雷下於恭反
正西曰雍州其山鎭曰嶽山其澤藪曰弦蒲其川涇汭其浸渭洛其利玉石其民三男二女其畜宜牛馬其穀宜黍稷	嶽呉嶽也及弦蒲在汧涇出涇陽汭在豳地詩大雅公劉曰汭㘲之即洛出懷德鄭司農云弦或爲汧蒲或爲浦〇雍於用反汭如銳反汧口千反㘲弓六反
東北曰幽州其山鎭曰醫無閭其澤藪曰貕養其川河泲其浸菑時其利魚鹽其民一男三女其畜宜四擾其穀宜三種	醫無閭在遼東貕養在長廣菑出萊蕪時出般陽四擾馬牛羊豕三種黍稷稻杜子春讀貕爲奚○貕音兮般步千反
河內曰冀州其山鎭曰霍山其澤藪曰揚紆其川漳其浸汾潞其利松柏其民五男三女其畜宜牛羊其穀宜黍稷	霍山在彘揚紆所在未聞漳出長子汾出汾陽潞出歸德○紆於于反汾扶文反潞音路長丁丈反縣名
正北曰并州其山鎭曰恒山其澤藪曰昭餘祁其川虖池嘔夷其浸淶易其利布帛其民二男三女其畜宜五擾其穀宜五種	恒山在上曲陽昭餘祁在鄔虖池出鹵城嘔夷祁夷與出平舒淶出廣昌易出故安五擾馬牛羊犬豕五種黍稷菽麥稻也凡九州及山鎭澤藪言曰者以其非一曰其大者耳此州界揚荆豫兖雍冀與禹貢略同靑州則徐州地也幽并則靑冀之北也無徐梁○虖喚胡反又呼哥反又香刑反池徒多反又如字嘔烏侯反一音驅鄔於據反縣名鹵音魯
乃辨九服之邦國方千里曰王畿其外方五百里曰侯服又其外方五百里曰甸服又其外方五百里曰男服又其外方五百里曰采服又其外方五百里曰衞服又其外方五百里曰蠻服又其外方五百里曰夷服又其外方五百里曰鎭服又其外方五百里曰藩服	服服事天子也詩云侯服于周
凡邦國千里封公以方五百里則四公方四百里則六侯方三百里則七伯方二百里則二十五子方百里則百男以周知天下	以此率徧知四海九州邦國多少之數也方千里者爲方百里者百以方三百里之積以九約之得十一有竒云七伯者字之誤也周九州之界方七千里七七四十九方千里者四十九其一爲畿內餘四十八八州各有方千里者六周公變殷湯之制雖小國地皆方百里是毎事言則者設法也設法者以待有功而大其封一州之中以其千里封公則可四又以其千里封侯則可六又以其千里封伯則可十一又以其千里封子則可二十五又以其千里封男則可百公侯伯子男亦不是過也州二百一十國以男備其數焉其餘以爲附庸四海之封黜陟之功亦如之雖有大國爵稱子而巳鄭司農云此制亦見大司徒職曰諸公之地方五百里諸侯之地方四百里諸伯之地方三百里諸子之地方二百里諸男之地方百里〇率音律又音類竒紀宜反見賢遍反
凡邦國小大相維	大國比小國小國事大國各有屬相維聮也
王設其牧	選諸侯之賢者爲牧使牧理之
制其職各以其所能	牧監參伍之屬用能所任秩次
制其貢各以其所有	國之地物所有
王將巡守則戒于四方曰各脩平乃守攻乃職事無敢不敬戒國有大刑	乃猶女也守謂國竟之內職事所當共具○女音汝
及王之所行先道帥其屬而巡戒令	先道先由王所從道居前行其前日所戒之令
王殷國亦如之	殷猶衆也十二歲王若不巡守則六服盡朝謂之殷國其戒四方諸侯與巡守同
土方氏掌土圭之灋以致日景	致日景者夏至景尺有五寸冬至景丈三尺其間則日有長短○景如字
以土地相宅而建邦國都鄙	土地猶度地知東西南北之深而相其可居者宅居也○相息亮反度待洛反深尸鴆反
以辨土宜土化之灋而授任地者	土宜謂九穀稙稺所宜也土化地之輕重糞種所宜用也任地者載師之屬○稙張力反稺直吏反種章勇反
王巡守則樹王舍	爲之藩羅
懷方氏掌來逺方之民致方貢致逺物而送逆之達之以節	逺方之民四夷之民也諭德延譽以來之逺物九州之外無貢法而至者達民以旌節達貢物以璽節
治其委積館舍飲食	續食其往來○續食音嗣
合方氏掌達天下之道路	津梁相湊不得陷絕○湊采豆反
通其財利	茂遷其有無
同其數器	權衡不得有輕重
壹其度量	尺丈釜鍾不得有大小
除其怨惡	怨惡邦國相侵虐
同其好善	所好所善謂風俗所髙尙○好呼報反
訓方氏掌道四方之政事與其上下之志	道猶言也爲王說之四方諸侯也上下君臣也
誦四方之傳道	傳道世世所傳說往古之事也爲王誦之若今論聖德堯舜之道矣故書傳爲傅杜子春云傳當作傳書亦或爲傳○傳直專反
正歲則布而訓四方	布吿以敎天下使知世所善惡
而觀新物	四時於新物出則觀之以知民志所好惡志淫行辟則當以政敎化正之〇惡烏路反行下孟反辟匹亦反
形方氏掌制邦國之地域而正其封疆無有華離之地	杜子春云離當爲雜書亦或爲雜玄謂華讀爲􁍳哨之􁍳正之使不􁍳邪離絕〇華苦蛙反哨羊售反又且笑反邪似嗟反
使小國事大國大國比小國	比猶親也易比象曰先王以建萬國親諸侯
山師掌山林之名辨其物與其利害而頒之于邦國使致其珍異之物	山林之名與物若岱畎絲枲嶧陽孤桐矣利其中人用者害毒物及螫噬之蟲獸○畎古犬反螫音釋
川師掌川澤之名辨其物與其利害而頒之于邦國使致其珍異之物	川澤之名與物若泗濵浮磬淮夷蠙珠曁魚澤之萑蒲〇萑音丸
邍師掌四方之地名辨其丘陵墳衍邍隰之名	地名謂東原大陸之屬○墳扶云反
物之可以封邑者	物之謂相其土地可以居民立邑○相息亮反
匡人掌達灋則匡邦國而觀其慝使無敢反側以聽王命	法則八法八則也邦國之官府都鄙亦用焉慝姦僞之惡也反側猶背違法度也書曰無反無側王道正直○慝他得反背音佩
撢人掌誦王志道國之政事以巡天下之邦國而語之	道猶言也以王之志與政事諭說諸侯使不迷惑○語魚據反說如字又尸銳反
使萬民和說而正王面	面猶郷也使民之心曉而正郷王○說音悅
都司馬掌都之士庶子及其衆庶車馬兵甲之戒令	庶子卿大夫士之子車馬兵甲備軍發卒
以國灋掌其政學	政謂賦稅也學脩德學道○政音征亦作正
以聽國司馬	聽者受行其所徵爲也國司馬大司馬之屬皆是
家司馬亦如之	大夫家臣爲司馬者春秋傳曰叔孫氏之司馬鬷戾○鬷子公反戾力計反
